RegionID,RegionName,StateName,SizeRank,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
403558,South Belt - Ellington,Texas,69,129000,130200,129800,131400,134000,135400,136100,135900,140100,140800,145100,140800,142400,142900,143300,144100,143800,149400,152400,153300,150600,148700,149800,154300,156400,155900,155900,155600,156200,156400,156500,158200,167700,170300,171700,162900,165400,159000,159900,154300,160300,161000,163800,165700,164000,165200,162300,163600,169900,181800,180600,172000,168200,175400,183600,182000,180500,177400,177300,179200,186000,192900,191000
13176,Panorama City,California,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,352300,345000,334400,352900,365500,348100,356700,365400,394500,405400,413500,416900,425500,432700,445600,459000,450900,448200,421000,429400,414200,426800,407700,386600,393800,426700,465500,481700,449400,435500,428600,415400,412300,419900,479200,504600
238122,Greater Fondren Southwest,Texas,71,,,,,,,,,,,141800,142900,137400,122400,122100,128700,138900,139200,141900,148500,141800,139500,138600,142900,115300,109200,109200,134600,121500,122400,120000,138900,126200,120900,124800,128700,145700,136400,142200,139000,153900,155800,144500,137600,146300,160500,157400,147300,148600,157200,166300,161300,155900,159200,149000,153700,156600,173900,177200,172500,158100,159400,
343869,Northeast Raleigh,North Carolina,72,143200,146900,142000,148400,150700,154900,155000,157300,156200,155500,152300,151600,155500,156200,159600,157800,161900,163000,166000,168200,168600,167500,167900,167800,168900,169600,173000,174800,173600,172700,175200,174700,172200,176100,181100,187200,184500,184900,180800,181000,177900,181900,185600,189200,192600,193200,201800,203700,206000,201000,202000,200400,201100,198400,199900,201100,202700,204500,211000,213700,214400,211600,215100
246678,Princess Anne,Virginia,73,,,,,,294400,295400,292500,290200,296100,292100,293400,288700,286600,298100,298700,307600,298800,308700,307500,309700,302500,307000,305900,308800,308000,308300,308800,306300,305000,318100,316800,324600,317400,323100,316000,318800,316900,320300,318100,320500,318600,325100,322700,315100,307600,310000,309900,306700,312400,334800,339100,343300,333300,339700,336900,329200,333300,326600,333900,318700,327300,
275471,Southeast Colorado Springs,Colorado,74,139200,136700,135700,137300,144600,144400,145200,147500,152300,151800,152700,153100,156700,156200,157100,155500,160900,164300,167600,168900,169400,175000,175500,178000,179400,177400,174000,176800,181800,188100,188500,189200,191900,195400,202000,203100,203700,205200,208400,210800,208700,211000,211700,216400,221700,224700,227300,225000,218900,221800,221500,229000,230000,235200,240300,239400,243500,245400,251600,249300,251000,247900,251100
273177,Centennial Hills,Nevada,75,186100,184800,187800,186900,188300,190600,192600,190100,192100,196600,204700,208100,206900,206300,201600,202000,202100,204300,203200,202400,200500,206800,208600,211600,211200,216500,220100,225300,231200,231800,231800,232100,232900,234900,235800,244500,252800,259100,259700,259000,260400,263600,266900,267500,271000,268800,271000,268900,272700,273200,280800,279200,278900,274200,279100,280500,278900,275800,278100,285900,288200,287500,286500
273540,East Colorado Springs,Colorado,76,175700,176200,174600,177200,177600,178300,176600,178900,179700,182600,184300,186900,185700,185600,184300,189600,194300,199000,200800,200500,203700,206100,207800,208800,213100,219800,224300,220700,217000,218400,221800,225200,228400,231100,236000,232200,236200,234900,240300,243800,249700,250000,248200,246000,249000,251100,255800,254200,256200,256400,262800,264600,267200,269000,271500,271500,273300,277100,281900,279400,283000,285700,294600
274771,Northeast Colorado Springs,Colorado,77,207000,206800,207800,206800,208100,210800,214500,212900,214600,219100,223200,224400,222800,225800,224800,228200,225500,228000,230400,236300,240500,241400,242900,245300,245700,244600,247200,250800,256900,257700,258900,259900,258900,261900,261300,266000,268300,273400,279000,281400,282700,282800,279000,280300,281900,284300,282700,282800,289300,296800,297300,298000,294800,296500,302000,307800,308600,306000,308200,313900,318600,323700,328400
403542,Kingwood,Texas,78,209800,217700,221200,231000,218300,215700,215000,224500,218800,217200,214900,228100,231000,233700,227900,233200,233400,231000,224900,216900,217700,216500,219200,216200,217400,213100,217600,213100,228000,227200,233600,226600,228600,228500,237200,230000,238100,232700,237000,221900,216200,213100,217300,221500,233000,237600,245600,239700,242400,237200,245100,241200,238200,232600,234900,239600,240300,241900,236800,232400,228200,231400,233800
276107,Oak Cliff,Texas,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,140800,140100,135600,138000,134600,136700,135100,149300,149300,159700,175400,174900,167400,145200,148000,149600,151800,155700,164800,171500,174200,177000,170800,162000,160300,159100,165000,150300,163100,172100,184100,187600,185300,188500,182600,190500
273201,Central Colorado Springs,Colorado,80,168300,168100,164300,164100,169000,173800,178800,176200,175100,177000,180000,181700,182500,183900,183400,183700,183900,187700,187200,190200,192500,195200,194600,194400,195800,193100,203800,209900,216400,209500,209400,213900,214900,221900,224200,228900,227900,228300,233200,233000,240500,238500,239200,235700,237100,238100,237800,245500,247700,254300,256400,256200,249900,246400,254200,261500,264800,274800,280800,287900,276200,269900,266600
268548,Valley Glen,California,81,515000,511300,521800,549800,543200,533800,560700,553200,552800,525000,535200,557100,569200,549000,532700,568000,590200,587900,549400,555500,568400,584600,591900,601100,608000,607900,605400,596200,605400,606400,602800,589500,621100,647100,679200,663900,659400,666400,669900,693100,694600,704600,699100,707900,702800,671900,651400,652300,684100,713600,724300,758000,741800,752200,736300,738500,748500,721400,734300,726600,753800,783900,786100
26352,Ozone Park,New York,82,396800,388500,408000,404200,416300,392100,390900,384100,392900,399300,401300,415400,416400,417000,425600,451700,455000,451000,426700,428300,426200,433000,434800,427000,434600,453000,456800,454400,438900,457900,454800,454900,466700,490500,522700,512100,515000,480600,479700,480600,509400,521200,515600,507500,506800,512600,504200,520000,500700,527100,497400,526300,528900,555200,559300,547000,555000,543700,550900,541200,546500,552400,538100
124381,Flagami,Florida,83,216600,220000,213800,176400,176100,190000,190300,190300,182900,184700,195100,200200,210600,208800,209300,197700,196300,186400,207800,215300,226600,238600,239700,229800,198600,188600,189300,207500,219300,238400,234100,238900,229300,234400,231700,235700,236400,241100,253800,251400,251900,218100,218700,210400,229200,235000,229500,225600,233400,264600,303400,262400,241700,209200,225000,250200,268800,279100,239100,207800,206300,230700,248500
13017,North Hills,California,84,384800,391400,395500,419400,421900,418800,424000,430600,439800,431500,428700,434400,440800,436200,443000,446200,457100,442900,455700,455700,477200,469600,478400,470400,483500,499800,498900,501400,515600,540300,531900,504300,491000,498600,533000,547800,549900,524400,523300,506700,518800,525300,539200,553000,539200,566400,550600,563400,549500,553400,547800,530900,542300,558400,582400,588400,582300,589600,581200,598900,585800,606500,625900
276151,Woodward Park,California,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342600,346200,346500,341600,343100,342800,340300,332800,333500,329700,331400,328700,331900,336700,357000,363500,355300,346800,342200,355500,352800,358400,353500,367300,371200,374700
13094,Okolona,Kentucky,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129100,127500,126100,125000,126000,126700,129700,132000,138000,135500,132900,129100,128900,129900,130200,136600,138900,142600,144300,150100,148600,150400,146600,147200,142500,144100,148200,149400,150300,147900,151500,149600,153000,
112261,Laveen,Arizona,87,147400,147800,148800,151300,153100,154400,157100,161200,162900,161700,162600,168100,170800,171800,170200,172000,174400,174900,177500,178300,180500,183700,184900,188800,190000,192800,191200,190400,193200,196300,199000,198600,199800,201500,206100,207500,210700,213400,218400,221000,219700,218500,216900,219500,220700,224700,227100,226900,229100,229700,232800,232300,236100,237000,236200,235000,236200,241000,242600,247400,249000,252800,
273860,Gramercy,New York,88,,,,,,,,,,,,,,,,,,,,,728600,757400,729800,787100,766200,766000,782100,845100,869200,867200,880900,880500,855500,801300,815100,814400,848000,873200,878700,819000,767100,759700,785300,800600,868500,849700,841900,728700,744700,691900,756500,737600,826000,790000,980900,947000,977500,807300,780200,721400,741200,746700,720400
275707,The Heights,New Jersey,89,311000,302100,294000,285600,270900,312000,329900,343300,322500,334100,349700,329000,306100,313800,345700,350300,365200,353600,361900,358600,364700,389000,394800,407000,392500,381700,376700,399000,430200,457000,461100,449700,443500,440800,423500,449700,480900,541600,544000,474100,450200,418900,490000,515300,529300,511000,509600,514500,544700,523300,525500,460700,446500,438500,471500,478700,495500,485000,518800,529400,582000,595200,632200
276446,Mclane,California,90,162800,166800,159700,149100,149900,154100,152200,150900,148000,148100,151200,155400,156800,154000,156100,159200,157000,156000,154800,160800,161900,164200,173700,172400,173300,157700,164300,165300,180700,180300,183000,181600,186700,187900,189700,191400,192500,212000,216900,220300,200600,207300,210600,208400,201400,201100,208400,208400,210800,205100,212500,208500,208800,204900,202000,206800,202100,212500,219100,222200,221200,217900,221500
267912,Central City,Arizona,91,,,,,,,98400,99600,92500,89600,84700,93600,98400,113500,107500,112700,118500,115700,122200,120300,135300,132500,136900,134600,134100,126200,123900,126000,139100,150900,145900,148500,142900,154700,158300,159300,161400,168300,173000,175700,178000,180300,180200,176700,175400,183100,172600,180400,179400,196900,191600,196500,196900,202100,200600,194300,222100,217900,220600,196400,209700,234700,
274056,Hoover,California,92,182900,181400,174500,171100,172800,173500,172500,179100,179700,189200,182700,182600,175400,177700,175600,176900,180200,185600,181200,183600,188500,198200,197500,198600,198900,203100,201800,202400,201700,201700,203100,205200,208700,209500,214800,216200,213300,220500,221000,225600,218300,223000,226000,224800,225900,224900,229100,228600,237700,244300,236200,232600,223900,230300,231700,240500,238400,236600,231000,,,,
274346,Lone Mountain,Nevada,93,186600,181700,177700,194700,200300,204800,201400,205200,205400,205800,200600,201800,202000,212700,215700,215400,211000,208200,207900,207300,210500,212800,213900,220400,222200,231400,231200,235200,234200,237200,244200,248200,254400,248100,247900,247600,250600,256500,259900,263500,262100,267700,271800,273800,270800,276100,285100,287400,291100,288000,286200,285900,283000,286300,285700,289200,292800,286700,292100,289500,293200,293500,305800
117224,Parkway,California,94,144000,143600,151900,159400,161400,159700,160900,166400,169600,173100,168300,170200,174700,178500,183000,180500,188500,182300,187000,181800,184700,189500,195400,202100,201600,192500,185200,187400,194600,203600,202700,214600,221500,224700,218800,219000,225100,239800,242900,247000,239000,243400,243000,248000,243500,242900,237900,239200,239100,242700,250200,254500,260500,251300,250100,245700,251000,255000,250400,254800,246600,258300,
269566,Albany Park,Illinois,95,,,,,,,,,,,208600,208500,211900,182600,194900,191900,199300,185700,194500,197500,205500,209900,203800,208700,189700,203600,208900,212700,204200,183200,184000,189700,205200,201200,210500,207400,222900,214700,209300,198700,191400,206900,224000,227300,231100,224900,234300,238400,240200,262700,260600,253000,243100,220500,232600,206000,221000,217300,241200,273000,276400,265600,240000
30731,Canoga Park,California,96,370800,359000,340000,344900,358400,365700,382900,365200,395100,372000,357200,325300,326300,354300,364200,371700,353700,362800,367100,369700,381900,367500,392800,433500,444900,457400,405100,423100,427500,464600,439700,415700,400300,441500,445100,450000,460400,491100,501400,486900,463200,432300,458200,476500,454800,437600,438000,505700,506800,490700,484500,468900,481000,505500,480000,498100,489800,547000,533000,534800,500100,517000,450600
269609,Uptown,Illinois,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210500,212800,217300,196400,206600,207900,241100,223700,211000,205000,218600,230900,226800,241200,249500,259700,239700,248800,245000,266500,270300,274600,287400,265700,267300,257700,269600,245500,254000,258500,316400,310700,319600,305200
229214,Raleigh,Tennessee,98,58300,56800,54900,58200,56500,53500,51700,55200,62200,62100,63300,58100,59100,56000,59300,66000,69000,66900,61300,59800,62200,61200,65800,66800,69000,69000,69500,71400,72300,70300,69300,69700,73300,76800,75800,74300,72800,73700,73800,72900,71600,73700,73200,72000,65300,67200,67400,71900,71700,78300,83100,82700,76600,78400,81200,87200,83300,81100,82200,83900,82300,79500,81000
244707,Kempsville,Virginia,99,166200,175500,180600,186400,189000,188600,190800,195900,206800,206900,195100,191200,200100,189200,185900,179900,199200,203300,201900,195200,191000,193500,197000,202200,205200,200600,191700,182300,191900,196600,200600,196900,193800,194200,195800,195000,214300,219000,223500,203900,202700,198400,197900,197700,199400,204000,207900,209400,206300,203200,206300,218800,225800,225500,213700,208300,216400,216700,211600,211200,225200,222100,
269589,Lake View,Illinois,100,,,,,,,,,,,,,,,,,,386000,386300,390900,381600,391100,376800,380500,383500,337400,335900,323600,369400,372800,383900,373500,378100,372500,385800,380900,392500,374500,392400,390900,398000,393000,402500,435900,450500,456100,466900,395200,409200,351900,397000,370700,417000,431100,440900,431400,454900,452000,468600,450800,425400,405700,418300
273794,Fresno High Roeding,California,101,127900,128600,127100,130300,130900,131900,133700,132700,139900,142300,144300,143200,141600,143100,146700,145800,144900,140600,142300,144900,147200,151400,150100,154600,153400,162700,161900,160800,155600,155400,160500,161500,163800,161400,163600,163800,176200,179300,179300,176000,175500,190500,184500,189300,178100,181200,184200,189600,197300,194700,196800,186800,184700,183000,191300,197400,194400,197300,190800,193800,197300,202600,209800
